SolidityFile,GasCost,ACI,PM,EF,AZ,LI,IFF,UMA,SB,RLV,GV,NLF,NU,IP,NM,MA,EC,BV,NE,DF
0x023fa9e2a97799b3d87b3fa35674b50b8b5c9f4e_JNS.sol,0.01200138,0,3,0,0,0,0,0,0,1,3,0,0,0,0.666666667,0,0,0,0,0.130434783
0x60ee1f74b96274a60b3dd5b92b35a49f86cfce80_JokeCoinToken.sol,0.02936872,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.130434783,5,0.5,0,0.352941176,0.555555556,2,0.115384615
0x874383d3459e4531d7ad671f07c952a8fde79ea2_JokinToken.sol,0.02719316,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.157894737,5,0.5,0,0.352941176,1,2,0.128571429
0x06d66e857dd5fc55cb9fa29fa125a0b35fa63c18_JOLDEAME.sol,0.05854888,5,23,0,2,0,0.258064516,0,0,0.64516129,26,1,0.088235294,15,0.269230769,0,0.282352941,0.134615385,5,0
0x58596d598e5435e7451c9a9ac50fe21fedc7d75c_JOTUN.sol,0.01858398,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.135135135
0xae45fd94bc857d2b9db8078c539e49c5d0e360f5_JOUL3SCrowdsale.sol,0.01677064,0,9,0,0,0,0,0,0,0,6,0,0.4,3,0,0,0,1,1,0.155172414
0x4aae3a2da70c499797edf4a4139b68454ec07883_JOUL3SToken.sol,0.02312324,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0xce4d20b74faf8c1ab15e2b0fd3f1cccfe6f6d419_JpToken.sol,0.017925,0,4,0,0,0,0.2,0,0,0.4,6,0,0.272727273,3,0.5,0,0.333333333,2,1,0.135135135
0x2282a327a9293895cacbce617b194e6031d6ffa4_JustCoin.sol,0.03098202,8,16,0,1,0,0.384615385,0,0,0.576923077,29,2,0.191489362,0,0.068965517,0,0,0,0,0.12037037
0x4f083c2f2d8f9b6702fe89117961f34d12ae1787_JustDCoin.sol,0.02822498,8,15,0,1,0,0.4,0,0,0.6,28,2,0.191489362,0,0.071428571,0,0,0,0,0.11682243
0x16cfdd5effccd86a1f06bffd6bdd45e3609bbef4_jvCoin.sol,0.00389016,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,0,0.181818182
0xa9931def75784c50e27506d9acc4c58611bd5103_KaiserExToken.sol,0.0231322,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x8522d00c368a0810c7684da6714f1a66d0f9d5b8_KaiserExTokenCrowdsale.sol,0.00920526,0,3,0,0,0,0,0,0,0,6,0,0.428571429,3,0,0,0,1,1,0.1
0xb4652321D9B04ae8A889431755E5507A4947bD0D_KakushinToken.sol,0.0270668,2,4,0,0,0,0.444444444,0,0,0.888888889,14,2,0.142857143,3,0.071428571,0,0,0.4,1,0.128571429
0x820d413cb4c38d3b328cefc3e661072102d3898e_KALIFORCOINICO.sol,0.02377966,0,5,0,2,0,0.2,0,0,0.2,17,0,0.689655172,5,0.058823529,0,0,0.5,2,0.112359551
0x507d37ea5fe6bd334d0c50db12f35ddfcb1b6a3f_KaliToken.sol,0.02439644,0,3,0,1,0,0.4,0,2,0,9,0,0.5,6,0.333333333,0,0,0.166666667,2,0.079365079
0x3282eb043414888a7c818ac9db0e8086fd5741c2_KamaGamesToken.sol,0.03535334,0,13,0,0,0,0.235294118,0,0,0.764705882,4,0,0.033333333,11,0.75,0,0.172413793,2,4,0.125925926
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7_keepMyEther.sol,0.0037579,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25
0x151cfc485ec5a9f45e7bd0983b54ee6504261b32_kektest.sol,0.00258284,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2
0x5cce71cf3cdfe4662d13f837d22a5236e4fb5893_KELLNER_Portfolio_I_883.sol,0.01843976,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x129caf12c70fe9633fe24b15497adafc913c842c_KeyValueStorage.sol,0.01284014,0,12,0,0,0,0,0,0,0.333333333,4,0,0.666666667,0,2,0,0,0,0,0.3
0x13cb49bfbb653795c69846b0c139ad3ef8dcec47_KICKPriceOracle.sol,0.00553206,0,2,0,0,0,0,0,0,0,2,0,0,1,0.5,0,0,0,1,0.117647059
0x7f3e7af72b565d508ce63abbfdefd0161390c9ed_KickTheCoin.sol,0.03302494,0,26,0,0,0,0,0,0,0.433333333,16,0,0,15,0.0625,0,0.451612903,2,5,0.101694915
0x8e843bde3bb2831A279a4df91EC1b4912BdFA0E4_KidsEducationFund.sol,0.01855356,0,5,0,0,0,0.166666667,0,0,0.333333333,6,0,0.4,3,0.5,0,0,1,1,0.142857143
0x1d2ce343a16450c6a46d0bb9da74b0bebf51f83f_KIM.sol,0.02595364,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xd7aa0cdb7cc9a406884bb4b3bc727b836ef3422f_KingdomETHKing.sol,0.0310754,0,12,0,0,0,0.294117647,0,0,0.647058824,16,0,0.017857143,6,0.25,0,0.242424242,0.428571429,1,0.149122807
0x46d7f2fc523728670e1eb7184a7c8a4a0f0a4cfa_KingOfNarnia.sol,0.03096798,0,12,0,0,0,0.294117647,0,0,0.647058824,16,0,0.017857143,6,0.25,0,0.242424242,0.428571429,1,0.149122807
0x14582A41e55827E8D408022E54E2a1251a14c56A_KingOfTheEthill.sol,0.03093594,0,12,0,0,0,0.294117647,0,0,0.647058824,16,0,0.017857143,6,0.25,0,0.242424242,0.428571429,1,0.149122807
0x14e2ac9b6ca7bade21afdfa31b63708fc0b08d8f_KingOfTheHill.sol,0.01014504,0,1,3,0,0,0.2,0,0,0.2,5,0,0,4,0,0,0.285714286,0,2,0.15625
0xffec2f2f30dbea513bb42d60ecffca5d44db1b8e_KinnCoin.sol,0.02035794,0,0,0,0,0,0,0,0,0.8,7,0,0.1,5,0.428571429,0,0.428571429,0,2,0.111111111
0x9fc07eacd9fabe1ac4cf3b4cf06b84b18eabdc4f_KitFutureToken.sol,0.00766478,1,3,0,1,0,0.571428571,0,0,0.714285714,5,1,0.090909091,3,0.2,0.333333333,0,0,1,0.333333333
0x49b45f6693f9885c8c2138f4cb10764dd891652e_Kiwiana.sol,0.01385954,0,5,1,0,0,0,0,0,0.666666667,4,0,0,0,0.5,0,0.333333333,4,0,0.127659574
0xc349d0f5dbdaf14dab04daf5521284448c948ec5_Kiyomi.sol,0.0254813,0,10,0,0,0,0,0,0,0.9,9,0,0,6,0.333333333,0,0.333333333,1.5,2,0.144927536
0xa42868496e6b98d655e4a820801d8df8f4abe2b3_KJC.sol,0.03405384,0,9,0,2,0,0.1,0,0.666666667,0.4,11,0,0.181818182,6,0.272727273,0,0,0.833333333,2,0.117647059
0xD216C12e89ac892e944eDf6C947C860681eF18DA_Knightium.sol,0.02676152,0,8,0,0,0,0.111111111,0,1,0.555555556,7,0,0.176470588,5,0.428571429,0,0.352941176,2.5,2,0.142857143
0x3ba32b88323639b4a499bb40f7bad5a929c3f9c0_KOD.sol,0.03668972,5,17,0,0,0,0.32,0,0,0.8,16,1,0.070707071,19,0.1875,0,0.285714286,0.041666667,5,0
0x5745b21F6365b379451F2f327274812D7A5D3d0D_koth_v1b.sol,0.01676546,0,5,0,1,0,0,0,0,0,12,0,0,14,0,0,0.166666667,0,2,0.058252427
0x873224aca7ecb10811807b2899211b209b56a867_KulouCoin.sol,0.02587782,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x96c8aa08b1712dDe92f327c0dC7c71EcE6c06525_KvantorToken.sol,0.03186682,0,10,0,0,0,0.285714286,0,0,0.928571429,7,0,0.142857143,6,0.428571429,0,0,6,2,0.2
0x5212d9d31a7a2549b1ff4c15b0733a8077c860fe_KVB.sol,0.02597148,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x1982131c7d6959ff7768ee39c023ad002d8c9759_KyberNetworkENSResolver.sol,0.00619986,3,3,0,1,0,0.25,1,0.25,1,1,1,0,0,0,0,0,0,0,0.363636364
0x6cd89d29da558f857d99c79ade6f94cbcbe319b8_KYRCrowdsale.sol,0.01512206,0,9,0,1,0,0,0,0,0,6,0,0.4,3,0,0,0,1,1,0.183673469
0xc7af722472dc3268cd57c7554bde50c4f1c20cc8_KYRToken.sol,0.01794558,0,4,0,0,0,0.2,0,0,0.4,6,0,0.25,5,0.5,0,0.333333333,2,2,0.131578947
0xa75a044b2645ffa8a565be2a0d3584062db73ddd_LAA_INTL_HOLD_301201.sol,0.01842944,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x29c347b5482c71adbc505704073ca307c9aba360_LAB.sol,0.02597292,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x08218bee367909e86c909edd463730ff28a79346_LAC.sol,0.02596892,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x47aa99614150d1ee9874bdf9fdfcbf521593b709_Lambo.sol,0.02709344,0,0,0,0,0,0,0,3,0.923076923,10,0,0.05,6,0.3,0,0.8,0,2,3.25
0xd16c735522daa367cef9336d8ee496391d81ea68_LarsGeburtstagsgruss.sol,0.00687008,0,0,0,0,0,0,0,0,0.333333333,3,0,0,0,0,0,0,0,0,0.230769231
0x9492e713775d54e9cc1c89a9703c470af41ebab8_LasVegas.sol,0.0344948,1,5,0,4,0,0.166666667,0,0,0.166666667,16,1,0.342857143,9,0,0,0.111111111,0.0625,2,0.051282051
0x1c623fda1631149e57a8fbffa2510b6274b542a5_LaszloCoin.sol,0.02394334,0,8,0,2,0,0.181818182,0,0,0.636363636,7,2,0.16,10,0.428571429,0.428571429,0,1,3,0.171875
0xbb31037f997553bec50510a635d231a35f8ec640_Latium.sol,0.01038212,0,0,0,0,0,0,0,0,0,6,0,0.333333333,3,0.166666667,0,0.166666667,0,1,0.090909091
0x2f85E502a988AF76f7ee6D83b7db8d6c0A823bf9_LatiumX.sol,0.01038212,0,0,0,0,0,0,0,0,0,6,0,0.333333333,3,0.166666667,0,0.166666667,0,1,0.090909091
0xd9d4f7eef0c1c6f7bffd06dccef089461fbc3854_Lava.sol,0.04913478,11,5,0,4,0,0.5,0,0,0.7,12,7,0.6875,6,0.416666667,0.555555556,0,0.214285714,3,0.106382979
0x596c834da5b4c27688e6b21c281cfbe2bca063f6_LBToken.sol,0.02584386,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x2dd32d429bb8f301831409b4eb96746f9fb1a35b_LCH.sol,0.0239523,0,23,0,1,0,0.148148148,0,0,0.851851852,9,0,0.146341463,9,0.333333333,0,0,14,6,0
0xad5864c5be51008935071359e1674ca13bf0860b_LCHCrowdsale.sol,0.01536184,0,8,0,0,0,0,0,0,0.125,6,0,0.222222222,3,0,0,0,2,1,0.181818182
0xe88452316a1f6f0767bb04270c2de5844c78fd63_LCHToken.sol,0.01794814,0,4,0,0,0,0.2,0,0,0.4,6,0,0.25,5,0.5,0,0.333333333,2,2,0.131578947
0x06F8C56F98704F77f5Ba79F0Dc9976bcBeD507d1_LcommaG.sol,0.13079958,0,4,12,0,0,0.111111111,0,0,0.888888889,10,0,0.020833333,25,0.5,0.833333333,0.06504065,0.538461538,8,0.056603774
0xe4D6F6AABB8571c1668D8f35818f37dbf8C610E6_Leaderboard.sol,0.04303484,6,4,0,2,0,0,0,0,0.5,2,2,0,0,0,0,0,0.333333333,0,0.086956522
0x822b3442e88718cc83312dc92e10083720f77081_Lemonade.sol,0.02670518,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.140625
0x573a4109120beab28d5e5f540bf33d4981562662_LemonToken.sol,0.02656364,0,9,0,0,0,0.1,0,1,0.5,6,0,0.235294118,5,0.5,0,0.352941176,2,2,0.142857143
0x0ff1bf1a478d414c70de638e7f63cb89e23eb414_LetoCoin.sol,0.01793982,0,7,0,0,0,0,0,0,0.714285714,6,0,0.083333333,6,0.5,0,0,0,2,0.14
0x632a224FD49e3e4C2AAB5d63c57B772EeE807e68_LEToken.sol,0.04319894,0,0,0,10,0,0.166666667,0,2,0.708333333,18,0,0.24137931,12,0.166666667,0,0.205882353,1,4,0.165517241
0x4f8a5cb617336f76664aad83bc1cacac67f5078a_LifestyleHouseCoin.sol,0.01591416,0,0,0,0,0,0,0,0,0.857142857,6,0,0.166666667,6,0.5,0,0.4,0,2,0.142857143
0xac935d89f390c700e69230b369cb83e7eb0ea3d2_LifetimeLottery.sol,0.01511894,0,6,0,0,0,0,0,0,0.666666667,11,0,0,2,0.090909091,0.5,0,0,1,0.103448276
0x9bb287b086af92ac32de8cd2fd005e7e73c2e6ab_LIFT.sol,0.02597932,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x6a3d166e417f578c6fa6581e529fd407be0f76df_LightYears.sol,0.0254947,0,7,0,0,0,0.125,0,1,0.625,6,0,0.2,5,0.5,0,0.375,2.5,2,0.137931034
0x2127a4f4c156024f59001b1bde582d72c217c3b4_Likium.sol,0.0260341,0,0,0,0,0,0,0,3,0.857142857,7,0,0.055555556,6,0.428571429,0,0.8,0,2,1
0x1ff54baa4cfca0826e125e6e1e312a53748c2637_LimeEyes.sol,0.04476636,7,10,0,3,0,0.083333333,1,1,0.416666667,2,3,0,8,1,0.057142857,0.088235294,0.194444444,2,0.075471698
0x7aCbBD35d59c112071FA627e5f64D9CF79755F20_LIMITED_42.sol,0.05122888,8,8,0,3,0,0,0,0.5,0.692307692,6,2,0,0,0.333333333,0.5,0.235294118,0.176470588,0,0.076923077
0x1f313e1015d362a50a16a479f857637bbb36a353_LineOfTransfers.sol,0.01231964,4,3,0,2,0,0.142857143,0,0,0.285714286,4,2,0,2,0,0,0.090909091,0.5,1,0.142857143
0x026eb3120e81270dd7aeb0c240851c0b82407693_livepayToken.sol,0.02603626,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.147540984
0x3cc45158b6e5e7518fb4cc156a0958a4c1102ba3_LobsterFarm.sol,0.03028104,0,16,0,1,0,0.19047619,0,0,0.666666667,11,0,0.016666667,9,0.363636364,0,0.263157895,0.076923077,3,1
0x161b3d76071cbfd164f7e23e3a5ec49b46a69e26_locksdc2.sol,0.0352806,10,9,0,5,0,0,0,0,0.8,7,4,0.769230769,5,0.571428571,0.4,0,0.277777778,1,0.114942529
0x61CCA6c941c6629df67439694889C2d1877a17Eb_LockYourLove.sol,0.0187696,0,0,0,0,0,0,0,1.6,0.444444444,4,0,0,8,0.25,0,0,0.2,2,0.123287671
0x16ff6a8cf19eee38f6cce81d42ed390038547048_LocusOne.sol,0.0040446,0,4,0,1,0,0.555555556,0,0,0.444444444,6,0,0.166666667,0,0,0,0.230769231,0.333333333,2,0.134328358
0xc64500dd7b0f1794807e67802f8abbf5f8ffb054_LocusToken.sol,0.02372742,0,8,1,0,0,0.1,0,1,0.7,8,0,0,8,0.375,0,0.25,2.5,3,0.158730159
0x029cb57991b2a2cad9271b8c4131bb8551982014_LoeriadeNabidaz.sol,0.00280578,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.090909091
0x5da8f9b476d9ecc3b437264e2919daa51f765365_LogiETHToken.sol,0.026006,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xBC3A2d9D5Cf09013FB6ED85d97B180EaF76000Bd_loglibs.sol,0.00291528,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.125
0xefa22d8fd2dbbcf759e1ee4452032f1ae1ea2d8a_logPhrase.sol,0.00930778,0,6,0,0,0,0,0,0.333333333,0.166666667,3,0,0,2,0.333333333,0,0,0,1,0.2
0x65125cf8bf91e10d5084f0d0fb5fce74568194e7_loteria.sol,0.02083644,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.214285714,3,0.5,0,0.333333333,1,1,0.142857143
0x2044c97717a622b4d9462329db2497e69201623a_Lottery4.sol,0.02270418,0,5,0,1,0,0,0,0,0,15,0,0,0,0,0,0.055555556,0.5,0,0.046728972
0x08fc24c9128591b74191fcff6833e746ba67d63e_Lottery50chance.sol,0.01862506,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.073170732
0x1981716911e621d725b835ba0af776e5f9be0bbe_Lottery7.sol,0.02272026,0,5,0,1,0,0,0,0,0,15,0,0,0,0,0,0.055555556,0.5,0,0.046728972
0xff661fb572f4da6805af29fb75f755ddfa4575dd_LotteryFactory.sol,0.0765131,32,13,0,9,0,0.434782609,0.666666667,0,0.52173913,5,7,0,2,0.6,0.1875,0.311111111,0.049382716,1,0.074433657
0x3C635e7D4A73A09dB2317F0aBCa7243913908929_Lotto.sol,0.01432296,0,5,0,2,0,0.142857143,0,0,0.285714286,4,1,0,4,0,0,0,0,3,0.098591549
0x1e217adc6a6adc16e248af109ab7efa4d1bb252d_LottoCount.sol,0.01138846,0,5,0,0,0,0,0,0,0.333333333,8,0,0.307692308,5,0,0,0.1,0.666666667,2,0.083333333
0x110E01c4601AF64B46725D277A00eBb8A002D288_LoveBlocks.sol,0.01153028,2,0,4,2,0,0.2,1,0,0.8,3,1,0.705882353,3,0.666666667,0.333333333,0,0.375,1,0.151515152
0x14A8B67ae05379308eD21FcBa4bbbcF6fD418840_LoversForLife.sol,0.01464162,0,3,0,1,0,0,0,0,0.333333333,6,0,0,0,0.166666667,0.5,0,0,0,0.081081081
0x0a2d553217e92c6553334723f0669cc3f61fd569_LowRiskBag.sol,0.01862506,0,10,0,0,0,0.285714286,0,0,0.5,6,0,0.428571429,3,0,0,0.02173913,0.1,2,0.164705882
0xb58984c21ec86f2a48512862ddd6b45d3e0ffe20_LOYALTYINSPIRATIONTOKENS.sol,0.02605834,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.138461538
0x51754fb81c6f7605658f79cb2519625a0d296765_LPCT.sol,0.02111968,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0xc6fb5078395bf283c1dfd7d9da0386a0df94887f_LPE.sol,0.0260371,1,9,0,3,0,0,0,0,0.888888889,10,1,0.166666667,6,0.3,0.75,0,1,2,0.126760563
0x790ef78af6a82b52c92a4082de66c8d3f49f21ad_Luck.sol,0.0066291,0,2,1,1,0,0,0,0,0.333333333,3,0,0,0,0,0,0,0,0,0.2
0x06779e2a75cc5b7ad2c14cf98d88cf2cfcfcc6f1_lucky9io.sol,0.01697742,12,7,0,7,0,0,0,0,0.285714286,10,1,0.928571429,0,0,0,0,0.333333333,0,0.1
0xe88a626c896137c74102ed24683917eeb9941157_LuckyMoney.sol,0.01857126,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.138888889
0x3ac0d29eaf16eb423e07387274a05a1e16a8472b_LuckyNumber.sol,0.0064395,0,7,0,0,0,0,0,0,0.285714286,2,0,0,0,0,0,0,0,0,0.259259259
0x0dcfdb9f5496ed7f62dd0ac019c7daf184a66aef_LVRCrowdsale.sol,0.0182351,0,10,0,0,0,0,0,0,0.1,6,0,0.3,3,0,0,0,1,1,0.161290323
0x7095e151abd19e8c99abdfb4568f675f747f97f6_LVRToken.sol,0.02312316,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x0e9f8e7e84fa6bb04287c0c002e92d779c5e7ae4_m00n.sol,0.00690174,0,0,1,1,0,0,0,0,0,3,0,0,0,0.666666667,0,0.2,0,0,0.083333333
0xb5fbf3a6e26fba8c3c3ebaad6fa9f06fcd3cd3fd_Magic10.sol,0.02529274,6,28,1,6,0,0.117647059,0,0,0.676470588,13,5,0.163934426,16,0.307692308,0.4,0.298245614,0.8125,7,0.206060606
0x84c96d19de65b24301b210b92f65ee806d274565_MamaBearToken.sol,0.01847858,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.131578947
0x752e5ff9cad06921ab247e3941c5bbd520235eee_Manifesto.sol,0.01188694,0,2,0,0,0,0,0,0,0.5,3,0,0,3,0.333333333,0,0,1,1,0.052631579
0x46d00b8acef4019b3f2a36820ba47fa733ff8d93_marketPredictor.sol,0.00393298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0x2138ffe292fd0953f7fe2569111246e4de9ff1dc_MarketPrice.sol,0.01955814,0,0,4,0,0,0.066666667,0,1.5,0.466666667,3,0,0.566666667,5,0.333333333,0,0.071428571,0,4,0.230769231
0x9570bdf7db6e1cb496b18436a993d893a9ebd08f_MarshmallowToken.sol,0.02313092,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x268f92d90798614b4450b1efa59c71a601ab0af2_master5invest.sol,0.00608418,0,0,1,0,0,0,0,0,0,3,0,0,0,0.666666667,0,0,0,0,0.095238095
0x2531b930065e6107268042d1dc992bc0657f9316_MavroOrg.sol,0.0234511,0,3,1,0,0,0.571428571,0,0,0.785714286,15,0,0.727272727,6,0.133333333,0,0.129032258,0.0625,3,0.155555556
0xefbb3f1058fd8e0c9d7204f532e17d7572affc3e_MBCash.sol,0.01856198,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.128205128
0xa9602490e1cda429ac32f40ef9f26a6c5fca052e_MDD.sol,0.02026784,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0xc137f2e6b4a42117725dd3eee8eba4c257d579cf_MDDV2.sol,0.03653112,5,17,0,0,0,0.32,0,0,0.8,16,1,0.070707071,19,0.1875,0,0.285714286,0.041666667,5,0
0x9432f91bFC2335b0485AA4967D0ACff3e34Ae134_MedicalChainToken.sol,0.02801112,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.115789474
0x4286b9997df2af09e186c332e655e9cef71a40fa_Membership.sol,0.03160824,0,11,0,0,0,0.3125,0,0,0.5625,4,0,0.484848485,7,0.25,0.333333333,0,0,3,0.222222222
0x437e27d8a8cc41d4d77dba15a8c82141b18952d4_Memes.sol,0.03449352,0,4,0,4,0,0.2,0,0,0.2,16,0,0.35483871,7,0,0,0.076923077,0.066666667,2,0.042016807
0x69ca3b8e6e4573f8db96c1ebb61cb77e7124d1a4_MEMESCrowdsale.sol,0.0181015,0,9,1,0,0,0,0,0,0,6,0,0.2,3,0,0,0,1,1,0.204081633
0x1cbd296ad51cacd77a3f4750027ab15057b7b5e4_MEMESToken.sol,0.023127,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0xac83edfd549ca5eaf55b21fe936dd9529403152a_Merchant.sol,0.00591994,0,4,0,0,0,0,0,0,0.5,1,0,0,2,0,0,0.25,0,1,0.166666667
0x0248a296ad4a2c21b793efe777024760677331a3_MeshXToken.sol,0.07303226,8,22,1,7,0,0.148148148,0.8,0,0.37037037,21,5,0.28,10,0.238095238,0.333333333,0.052631579,0.25,8,0.113445378
0x06edeacddb65a4ff63a85ff76ed417cfc502b42d_Metadata.sol,0.0087064,0,2,0,0,0,0,0,0,0.5,1,0,0,0,3,0,0,0,0,0.25
0x20047cE357D083D022114592aF4001fc019F4c47_metahashtoken.sol,0.02767892,0,11,0,0,0,0,0,0,0.636363636,9,0,0.1875,8,0.333333333,0,0.272727273,2,3,0.126436782
0xb39e9b7edf793611b615faa6e546ed68a23f7006_MethN.sol,0.01855838,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.128205128
0x9c05D6CA98c7822A14e820d25d8b028301bAbc0A_mETHNetwork.sol,0.03996912,0,14,0,0,0,0.066666667,0,1,0.533333333,15,0,0.086956522,11,0.333333333,0,0.233333333,3,4,0.127118644
0x02aa481223f81b30ae9ccd4845ebfc3d4f4be068_METS6.sol,0.02597676,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x51f545a57a88d193227f506ff07911da0df2749c_MEXICO_WINS.sol,0.01842184,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x06d769892ef99d18a344cd95909d394a5ddb2efb_MGCGameToken.sol,0.01801372,0,4,0,0,0,0,0,0,0.75,6,0,0.1,6,0.5,0,0,0,2,0.1
0x1b60fbf8cc8fe4d03da53f311387394baab8ada2_MGTCrowdsale.sol,0.01765992,0,10,0,0,0,0,0,0,0.1,6,0,0.222222222,3,0,0,0,2,1,0.188679245
0x966d9db7293eb7bd82971cb07838e5679dadc50f_MGTToken.sol,0.0231258,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x365267181bc0ef38bbb8d8ca9b330dc0c3ac01d1_mhethkeeper.sol,0.0164566,2,6,0,0,0,0,0,0,0.125,9,4,0.75,0,0.222222222,0,0.166666667,0.75,0,0.098765432
0x12B75faF1D0b812FD607c40b4806f40F15405032_MiCarsICO.sol,0.02359854,0,5,0,2,0,0.2,0,0,0.2,17,0,0.689655172,5,0.058823529,0,0,0.5,2,0.113636364
0x11838ECe89439C4f0224Bc7b9f76E07721d99f9e_MiCarsToken.sol,0.02801624,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.117021277
0x3ceef257124a5af216144574a3725f75fc487fe3_Mics.sol,0.0208563,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,3,0.5,0,0.333333333,1.5,1,0.14893617
0xb5194ff3f7d7a352c4cfb085e3fe16ae70243f3a_MikeyLovesMully.sol,0.0039882,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0xd4bc389b96450aeae23662bf7e5e4fdadebc98c8_MilliSetCoin.sol,0.0178736,0,7,0,0,0,0.363636364,0,0,0.818181818,6,0,0,6,0.5,0,0,0.75,2,0.244444444
0x3623e0c5dabf1ca196c65ea0d6d7ad81ed13af64_MINEA.sol,0.03245408,0,1,6,0,0,0.125,0,0,0.25,17,0,0.703703704,3,0.294117647,0,0,0.4,1,0.081632653
0xb4634a8c48fe17f584197cfddacc4fc76f93f0b9_MineBitToken.sol,0.02725928,0,8,0,0,0,0.333333333,0,0,0.916666667,8,0,0.032258065,8,0.375,0,0.173913043,2,3,0.203389831
0x8c43c4d4cfef47429f17eb4ecd7b090ec0e976af_MineContractAddress.sol,0.00401212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125
0xc45c684c404b2af48ca53229afdc56eb06139808_MinerToken.sol,0.01625758,0,3,1,0,0,0,0,1,0.4,6,0,0.090909091,5,0.5,0,0.2,2,2,0.142857143
0x0ed74a3ecc90270d18a3b3a8eb0042a7cdd03b19_MINEX.sol,0.02455856,0,0,0,0,0,0.111111111,0,1,0.555555556,6,0,0.142857143,5,0.5,0,0.4,5,2,0.14516129
